"p","Psi","model","npar","AICc","DeltaAICc","weight","Neg2LnL"
"~effort","~pctrun + HAiFLS_for + Area_km2","p(~effort)Psi(~pctrun + HAiFLS_for + Area_km2)",6,380.480691374046,21.4985023042784,4.48996000040967e-06,367.83947
"~effort","~MEANT + avdep + pctBrBnk + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + avdep + pctBrBnk + HAiFLS_for + Area_km2)",8,380.506419069767,21.52423,4.43257174632323e-06,363.39014
"~effort","~MEANT + mFlow + HAiFLS_for","p(~effort)Psi(~MEANT + mFlow + HAiFLS_for)",6,381.041551374046,22.0593623042784,3.39197990310436e-06,368.40033
"~effort","~HAiFLS_for + Area_km2","p(~effort)Psi(~HAiFLS_for + Area_km2)",5,381.204735454545,22.222546384778,3.1262110773677e-06,370.75019
"~effort","~MEANT + avdep + pctrun + HAiFLS_for + Area_km2","p(~effort)Psi(~MEANT + avdep + pctrun + HAiFLS_for + Area_km2)",8,381.832679069767,22.85049,2.28382106352409e-06,364.7164
"~effort","~MEANT + avdep + pctrun + pctBrBnk + Area_km2","p(~effort)Psi(~MEANT + avdep + pctrun + pctBrBnk + Area_km2)",8,381.913099069767,22.93091,2.19381041018452e-06,364.79682
"~effort","~pctrun + pctBrBnk + Area_km2","p(~effort)Psi(~pctrun + pctBrBnk + Area_km2)",6,382.472921374046,23.4907323042784,1.65819356025976e-06,369.8317
"~effort","~MEANT + mFlow + pctBrBnk + HAiFLS_for","p(~effort)Psi(~MEANT + mFlow + pctBrBnk + HAiFLS_for)",7,382.995138461538,24.0129493917711,1.27713622782223e-06,368.1336
"~effort","~MEANT + mFlow + pctBrBnk + Area_km2","p(~effort)Psi(~MEANT + mFlow + pctBrBnk + Area_km2)",7,383.056518461538,24.0743293917711,1.23853626310016e-06,368.19498
"~effort","~MEANT + pctrun + Area_km2","p(~effort)Psi(~MEANT + pctrun + Area_km2)",6,383.203641374046,24.2214523042784,1.15069809015314e-06,370.56242
"~effort","~MEANT + mFlow + Area_km2","p(~effort)Psi(~MEANT + mFlow + Area_km2)",6,383.293241374046,24.3110523042784,1.10028451143461e-06,370.65202
