"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for","estimate","se","lcl","ucl"
3647,615598.447362,4783411.19134,17772,1.4153,0.1404324,0.251306299500037,0.0643799303127973,0.146502528453603,0.396273896514718
3648,610448.322329,4783194.55957,11111,0.884839,0,0.24338265500875,0.0647817263920648,0.138987695480457,0.390616375773901
3649,616117.680773,4783338.92854,121206,9.65239,12.0307493,0.456074808670595,0.0514054662902885,0.358403344725323,0.557245655558159
3650,616069.480588,4783205.9454,155800,12.4073,6.4757895,0.470075886552344,0.0580045598125765,0.359802434213925,0.583350385617363
3651,618796.0989,4783303.4637,73211,5.83025,0.0990542,0.316669939674076,0.0607945947847363,0.210856890595101,0.445599224604441
3652,619007.383226,4783204.58044,56031,4.4621,0.6393795,0.298334560271749,0.0616155762686197,0.192764372506722,0.430861945869581
3653,615203.654223,4783243.79252,11367,0.905226,0.2174309,0.244709934844579,0.0647740297105035,0.140165909100528,0.391706674388347
3654,616266.968487,4783105.66179,278510,22.1795,0,0.605089300967392,0.0921032711583908,0.41854919108434,0.765336805257815
3655,616466.597576,4782982.20273,288542,22.9784,8.5631447,0.670348720013794,0.0858771173177523,0.487024705291731,0.813275887993705
3656,616642.841118,4782952.50561,294144,23.4245,8.4190683,0.676708378951978,0.0870675125428524,0.48966676919381,0.82034846140523
3657,620375.207696,4783003.33768,9678,0.77072,0.2835335,0.243211029360422,0.0648772063235866,0.138715188475628,0.390715064414402
3658,612658.293623,4782793.86251,17352,1.38185,0.5275843,0.252757338413448,0.064397992567647,0.147765553543254,0.397549646736877
3659,616245.765239,4782994.86051,8843,0.704224,0.1521019,0.241682964832577,0.0649194210895695,0.137318713553079,0.389548902630255
3660,610636.750137,4782626.91161,19014,1.5142,0.2115519,0.253024991078224,0.064298833787714,0.148132717169893,0.397530639380924
3661,610796.778483,4782349.20684,26735,2.12908,0.1517124,0.261335210212952,0.0637952329017612,0.156201642239269,0.403400827793944
3662,610850.924118,4782300.95594,30783,2.45144,0.1138762,0.265728724166913,0.0635265611128592,0.160497449237642,0.406543322672568
